title,f_name,url
"Moon!: Earth's Best Friend: Our Universe, Book 3",moon-earths-best-friend-our-universe-book-3,https://www.commonsensemedia.org/book-reviews/moon-earths-best-friend-our-universe-book-3
Endling #2: The First,endling-2-the-first,https://www.commonsensemedia.org/book-reviews/endling-2-the-first
The Raven's Tale,the-ravens-tale,https://www.commonsensemedia.org/book-reviews/the-ravens-tale
"Spaced Out: Moon Base Alpha, Book 2",spaced-out-moon-base-alpha-book-2,https://www.commonsensemedia.org/book-reviews/spaced-out-moon-base-alpha-book-2
From Wolf to Woof!: The Story of Dogs,from-wolf-to-woof-the-story-of-dogs,https://www.commonsensemedia.org/book-reviews/from-wolf-to-woof-the-story-of-dogs
Rules of the House,rules-of-the-house,https://www.commonsensemedia.org/book-reviews/rules-of-the-house
If I Was Your Girl,if-i-was-your-girl,https://www.commonsensemedia.org/book-reviews/if-i-was-your-girl
"The Hidden Oracle: The Trials of Apollo, Book 1",the-hidden-oracle-the-trials-of-apollo-book-1,https://www.commonsensemedia.org/book-reviews/the-hidden-oracle-the-trials-of-apollo-book-1
Thunder Boy Jr.,thunder-boy-jr,https://www.commonsensemedia.org/book-reviews/thunder-boy-jr
In Real Life: My Journey to a Pixelated World,in-real-life-my-journey-to-a-pixelated-world,https://www.commonsensemedia.org/book-reviews/in-real-life-my-journey-to-a-pixelated-world
Dylan the Villain,dylan-the-villain,https://www.commonsensemedia.org/book-reviews/dylan-the-villain
Red:  The True Story of Red Riding Hood,red-the-true-story-of-red-riding-hood,https://www.commonsensemedia.org/book-reviews/red-the-true-story-of-red-riding-hood
A Fierce and Subtle Poison,a-fierce-and-subtle-poison,https://www.commonsensemedia.org/book-reviews/a-fierce-and-subtle-poison
Jacob's New Dress,jacobs-new-dress,https://www.commonsensemedia.org/book-reviews/jacobs-new-dress
Weekends with Max and His Dad,weekends-with-max-and-his-dad,https://www.commonsensemedia.org/book-reviews/weekends-with-max-and-his-dad
Flora and the Peacocks,flora-and-the-peacocks,https://www.commonsensemedia.org/book-reviews/flora-and-the-peacocks
Summerlost,summerlost,https://www.commonsensemedia.org/book-reviews/summerlost
As Brave As You,as-brave-as-you,https://www.commonsensemedia.org/book-reviews/as-brave-as-you
We Will Not Be Silent: The White Rose Student Resistance Movement That Defied Adolf Hitler,we-will-not-be-silent-the-white-rose-student-resistance-movement-that-defied-adolf,https://www.commonsensemedia.org/book-reviews/we-will-not-be-silent-the-white-rose-student-resistance-movement-that-defied-adolf
Love & Gelato,love-gelato,https://www.commonsensemedia.org/book-reviews/love-gelato
Derek Jeter Presents Night at the Stadium,derek-jeter-presents-night-at-the-stadium,https://www.commonsensemedia.org/book-reviews/derek-jeter-presents-night-at-the-stadium
Seven Wonders Book 5: The Legend of the Rift,seven-wonders-book-5-the-legend-of-the-rift,https://www.commonsensemedia.org/book-reviews/seven-wonders-book-5-the-legend-of-the-rift
"The Prisoner of Cell 25: Michael Vey, Book 1",the-prisoner-of-cell-25-michael-vey-book-1,https://www.commonsensemedia.org/book-reviews/the-prisoner-of-cell-25-michael-vey-book-1
The Mysterious Benedict Society and the Perilous Journey,the-mysterious-benedict-society-and-the-perilous-journey,https://www.commonsensemedia.org/book-reviews/the-mysterious-benedict-society-and-the-perilous-journey
The Aurora County All-Stars,the-aurora-county-all-stars,https://www.commonsensemedia.org/book-reviews/the-aurora-county-all-stars
Once Upon a Time in the North,once-upon-a-time-in-the-north,https://www.commonsensemedia.org/book-reviews/once-upon-a-time-in-the-north
Eleven,eleven,https://www.commonsensemedia.org/book-reviews/eleven
Kaline Klattermaster's Tree House,kaline-klattermasters-tree-house,https://www.commonsensemedia.org/book-reviews/kaline-klattermasters-tree-house
After Tupac and D Foster,after-tupac-and-d-foster,https://www.commonsensemedia.org/book-reviews/after-tupac-and-d-foster
Feathers,feathers,https://www.commonsensemedia.org/book-reviews/feathers
"Johnny and the Bomb: The Johnny Maxwell Trilogy, Book 3",johnny-and-the-bomb-the-johnny-maxwell-trilogy-book-3,https://www.commonsensemedia.org/book-reviews/johnny-and-the-bomb-the-johnny-maxwell-trilogy-book-3
"Double Love: Sweet Valley High, Book 1",double-love-sweet-valley-high-book-1,https://www.commonsensemedia.org/book-reviews/double-love-sweet-valley-high-book-1
Keeping Score,keeping-score,https://www.commonsensemedia.org/book-reviews/keeping-score
Snoring Beauty,snoring-beauty,https://www.commonsensemedia.org/book-reviews/snoring-beauty
Vampire Island,vampire-island,https://www.commonsensemedia.org/book-reviews/vampire-island
Fat Hoochie Prom Queen,fat-hoochie-prom-queen,https://www.commonsensemedia.org/book-reviews/fat-hoochie-prom-queen
The Great American Mousical,the-great-american-mousical,https://www.commonsensemedia.org/book-reviews/the-great-american-mousical
Suite Scarlett,suite-scarlett,https://www.commonsensemedia.org/book-reviews/suite-scarlett
Pale Male: Citizen Hawk of New York City,pale-male-citizen-hawk-of-new-york-city,https://www.commonsensemedia.org/book-reviews/pale-male-citizen-hawk-of-new-york-city
Eighth Grade Bites: The Chronicles of Vladimir Tod,eighth-grade-bites-the-chronicles-of-vladimir-tod,https://www.commonsensemedia.org/book-reviews/eighth-grade-bites-the-chronicles-of-vladimir-tod
Bebe Goes Shopping,bebe-goes-shopping,https://www.commonsensemedia.org/book-reviews/bebe-goes-shopping
"Fancy Nancy: Bonjour, Butterfly",fancy-nancy-bonjour-butterfly,https://www.commonsensemedia.org/book-reviews/fancy-nancy-bonjour-butterfly
Trouble,trouble,https://www.commonsensemedia.org/book-reviews/trouble
The Girl Who Soared Over Fairyland and Cut the Moon in Two,the-girl-who-soared-over-fairyland-and-cut-the-moon-in-two,https://www.commonsensemedia.org/book-reviews/the-girl-who-soared-over-fairyland-and-cut-the-moon-in-two
"Click, Clack, Boo!: A Tricky Treat",click-clack-boo-a-tricky-treat,https://www.commonsensemedia.org/book-reviews/click-clack-boo-a-tricky-treat
"Beautiful Redemption: Beautiful Creatures, Book 4",beautiful-redemption-beautiful-creatures-book-4,https://www.commonsensemedia.org/book-reviews/beautiful-redemption-beautiful-creatures-book-4
The Paper Princess,the-paper-princess,https://www.commonsensemedia.org/book-reviews/the-paper-princess
A Spark Unseen,a-spark-unseen,https://www.commonsensemedia.org/book-reviews/a-spark-unseen
"Villains Rising: The Cloak Society, Book 2",villains-rising-the-cloak-society-book-2,https://www.commonsensemedia.org/book-reviews/villains-rising-the-cloak-society-book-2
Slated: Book 1,slated-book-1,https://www.commonsensemedia.org/book-reviews/slated-book-1
Picture Me Gone,picture-me-gone,https://www.commonsensemedia.org/book-reviews/picture-me-gone
More Than This,more-than-this,https://www.commonsensemedia.org/book-reviews/more-than-this
Tumble & Fall,tumble-fall,https://www.commonsensemedia.org/book-reviews/tumble-fall
"The Dream Thieves: The Raven Cycle, Book 2",the-dream-thieves-the-raven-cycle-book-2,https://www.commonsensemedia.org/book-reviews/the-dream-thieves-the-raven-cycle-book-2
Halloween Hustle,halloween-hustle,https://www.commonsensemedia.org/book-reviews/halloween-hustle
Mister Max: The Book of Lost Things,mister-max-the-book-of-lost-things,https://www.commonsensemedia.org/book-reviews/mister-max-the-book-of-lost-things
Lucy at Sea: The Voyage of Lucy P. Simmons: Book 2,lucy-at-sea-the-voyage-of-lucy-p-simmons-book-2,https://www.commonsensemedia.org/book-reviews/lucy-at-sea-the-voyage-of-lucy-p-simmons-book-2
Blackout,blackout-0,https://www.commonsensemedia.org/book-reviews/blackout-0
The Coldest Girl in Coldtown,the-coldest-girl-in-coldtown,https://www.commonsensemedia.org/book-reviews/the-coldest-girl-in-coldtown
Battle Magic,battle-magic,https://www.commonsensemedia.org/book-reviews/battle-magic
Slithery Snakes,slithery-snakes,https://www.commonsensemedia.org/book-reviews/slithery-snakes
Texting the Underworld,texting-the-underworld,https://www.commonsensemedia.org/book-reviews/texting-the-underworld
Momo,momo,https://www.commonsensemedia.org/book-reviews/momo
Knightley & Son,knightley-son,https://www.commonsensemedia.org/book-reviews/knightley-son
Only Everything,only-everything,https://www.commonsensemedia.org/book-reviews/only-everything
The Here and Now,the-here-and-now,https://www.commonsensemedia.org/book-reviews/the-here-and-now
"Ruin and Rising: The Grisha Trilogy, Book 3",ruin-and-rising-the-grisha-trilogy-book-3,https://www.commonsensemedia.org/book-reviews/ruin-and-rising-the-grisha-trilogy-book-3
"The Klaatu Terminus: The Klaatu Diskos, Book 3",the-klaatu-terminus-the-klaatu-diskos-book-3,https://www.commonsensemedia.org/book-reviews/the-klaatu-terminus-the-klaatu-diskos-book-3
Since You've Been Gone,since-youve-been-gone,https://www.commonsensemedia.org/book-reviews/since-youve-been-gone
I Am Otter,i-am-otter,https://www.commonsensemedia.org/book-reviews/i-am-otter
"Still Life: The Books of Elsewhere, Book 5",still-life-the-books-of-elsewhere-book-5,https://www.commonsensemedia.org/book-reviews/still-life-the-books-of-elsewhere-book-5
Say What You Will,say-what-you-will,https://www.commonsensemedia.org/book-reviews/say-what-you-will
R Is for Robot: A Noisy Alphabet,r-is-for-robot-a-noisy-alphabet,https://www.commonsensemedia.org/book-reviews/r-is-for-robot-a-noisy-alphabet
In the Town All Year 'Round,in-the-town-all-year-round,https://www.commonsensemedia.org/book-reviews/in-the-town-all-year-round
Moo!,moo-0,https://www.commonsensemedia.org/book-reviews/moo-0
The Nethergrim,the-nethergrim,https://www.commonsensemedia.org/book-reviews/the-nethergrim
Dork Diaries 7: Tales from a Not-So-Glam TV Star,dork-diaries-7-tales-from-a-not-so-glam-tv-star,https://www.commonsensemedia.org/book-reviews/dork-diaries-7-tales-from-a-not-so-glam-tv-star
"The Nerdy Dozen, Book 1",the-nerdy-dozen-book-1,https://www.commonsensemedia.org/book-reviews/the-nerdy-dozen-book-1
Absolutely Almost,absolutely-almost,https://www.commonsensemedia.org/book-reviews/absolutely-almost
"City of Heavenly Fire: The Mortal Instruments, Book 6",city-of-heavenly-fire-the-mortal-instruments-book-6,https://www.commonsensemedia.org/book-reviews/city-of-heavenly-fire-the-mortal-instruments-book-6
"Born of Deception: Born of Illusion, Book 2",born-of-deception-born-of-illusion-book-2,https://www.commonsensemedia.org/book-reviews/born-of-deception-born-of-illusion-book-2
MILA 2.0: Renegade,mila-20-renegade,https://www.commonsensemedia.org/book-reviews/mila-20-renegade
Infinite Sky,infinite-sky,https://www.commonsensemedia.org/book-reviews/infinite-sky
"Forest of a Thousand Lanterns:  Rise of the Empress, Book 1",forest-of-a-thousand-lanterns-rise-of-the-empress-book-1,https://www.commonsensemedia.org/book-reviews/forest-of-a-thousand-lanterns-rise-of-the-empress-book-1
Martin Rising: Requiem for a King,martin-rising-requiem-for-a-king,https://www.commonsensemedia.org/book-reviews/martin-rising-requiem-for-a-king
Piper,piper,https://www.commonsensemedia.org/book-reviews/piper
"Renegades, Book 1",renegades-book-1,https://www.commonsensemedia.org/book-reviews/renegades-book-1
Not So Different: What You Really Want to Ask About Having a Disability,not-so-different-what-you-really-want-to-ask-about-having-a-disability,https://www.commonsensemedia.org/book-reviews/not-so-different-what-you-really-want-to-ask-about-having-a-disability
We're Going to Be Friends,were-going-to-be-friends,https://www.commonsensemedia.org/book-reviews/were-going-to-be-friends
E.T. the Extra-Terrestrial: The Classic Illustrated Storybook,et-the-extra-terrestrial-the-classic-illustrated-storybook,https://www.commonsensemedia.org/book-reviews/et-the-extra-terrestrial-the-classic-illustrated-storybook
"Sun Warrior:  Tales of a New World, Book 2",sun-warrior-tales-of-a-new-world-book-2,https://www.commonsensemedia.org/book-reviews/sun-warrior-tales-of-a-new-world-book-2
The Whiz Mob and the Grenadine Kid,the-whiz-mob-and-the-grenadine-kid,https://www.commonsensemedia.org/book-reviews/the-whiz-mob-and-the-grenadine-kid
Far from the Tree,far-from-the-tree,https://www.commonsensemedia.org/book-reviews/far-from-the-tree
"The Breadwinner, Book 1",the-breadwinner-book-1,https://www.commonsensemedia.org/book-reviews/the-breadwinner-book-1
Whichwood,whichwood,https://www.commonsensemedia.org/book-reviews/whichwood
"The Empress: The Diabolic, Book 2",the-empress-the-diabolic-book-2,https://www.commonsensemedia.org/book-reviews/the-empress-the-diabolic-book-2
This Is Our Constitution: Discover America with a Gold Star Father,this-is-our-constitution-discover-america-with-a-gold-star-father,https://www.commonsensemedia.org/book-reviews/this-is-our-constitution-discover-america-with-a-gold-star-father
Hey Black Child,hey-black-child,https://www.commonsensemedia.org/book-reviews/hey-black-child
Diary of a Wimpy Kid: The Getaway,diary-of-a-wimpy-kid-the-getaway,https://www.commonsensemedia.org/book-reviews/diary-of-a-wimpy-kid-the-getaway
Jacky Ha-Ha: My Life Is a Joke,jacky-ha-ha-my-life-is-a-joke,https://www.commonsensemedia.org/book-reviews/jacky-ha-ha-my-life-is-a-joke
Greetings from Witness Protection!,greetings-from-witness-protection,https://www.commonsensemedia.org/book-reviews/greetings-from-witness-protection
"Elites of Eden: Children of Eden, Book 2",elites-of-eden-children-of-eden-book-2,https://www.commonsensemedia.org/book-reviews/elites-of-eden-children-of-eden-book-2
I Am Sacagawea: Ordinary People Change the World,i-am-sacagawea-ordinary-people-change-the-world,https://www.commonsensemedia.org/book-reviews/i-am-sacagawea-ordinary-people-change-the-world
An Awesome Book of Love!,an-awesome-book-of-love,https://www.commonsensemedia.org/book-reviews/an-awesome-book-of-love
Uses for Boys,uses-for-boys,https://www.commonsensemedia.org/book-reviews/uses-for-boys
Nelson Mandela,nelson-mandela,https://www.commonsensemedia.org/book-reviews/nelson-mandela
In a Glass Grimmly,in-a-glass-grimmly,https://www.commonsensemedia.org/book-reviews/in-a-glass-grimmly
"Happy Hippo, Angry Duck",happy-hippo-angry-duck,https://www.commonsensemedia.org/book-reviews/happy-hippo-angry-duck
Case File 13: Zombie Kid,case-file-13-zombie-kid,https://www.commonsensemedia.org/book-reviews/case-file-13-zombie-kid
He Said She Said,he-said-she-said,https://www.commonsensemedia.org/book-reviews/he-said-she-said
Warm Bodies,warm-bodies,https://www.commonsensemedia.org/book-reviews/warm-bodies
"The Name of the Star: Shades of London, Book 1",the-name-of-the-star-shades-of-london-book-1,https://www.commonsensemedia.org/book-reviews/the-name-of-the-star-shades-of-london-book-1
Giants Beware!,giants-beware,https://www.commonsensemedia.org/book-reviews/giants-beware
Lincoln's Grave Robbers,lincolns-grave-robbers,https://www.commonsensemedia.org/book-reviews/lincolns-grave-robbers
"Crash: Visions, Book 1",crash-visions-book-1,https://www.commonsensemedia.org/book-reviews/crash-visions-book-1
"Grace, Gold & Glory: My Leap of Faith",grace-gold-glory-my-leap-of-faith,https://www.commonsensemedia.org/book-reviews/grace-gold-glory-my-leap-of-faith
Just One Day,just-one-day,https://www.commonsensemedia.org/book-reviews/just-one-day
Chu's Day,chus-day,https://www.commonsensemedia.org/book-reviews/chus-day
Rise,rise,https://www.commonsensemedia.org/book-reviews/rise
Bomb: The Race to Build -- and Steal -- the World's Most Dangerous Weapon,bomb-the-race-to-build-and-steal-the-worlds-most-dangerous-weapon,https://www.commonsensemedia.org/book-reviews/bomb-the-race-to-build-and-steal-the-worlds-most-dangerous-weapon
Bad Kitty School Daze,bad-kitty-school-daze,https://www.commonsensemedia.org/book-reviews/bad-kitty-school-daze
Vampire Academy,vampire-academy,https://www.commonsensemedia.org/book-reviews/vampire-academy
"Rebel Heart: Dust Lands, Book 2",rebel-heart-dust-lands-book-2,https://www.commonsensemedia.org/book-reviews/rebel-heart-dust-lands-book-2
